stime,open,high,low,close,volume,amount
20200731,0.509,0.5225,0.5075,0.5175,3355160,346257312.0
20200803,0.528,0.5345,0.5235,0.534,2953218,312934784.0
20200804,0.5415,0.542,0.5205,0.524,2992851,315837504.0
20200805,0.537,0.54,0.521,0.528,2299239,242979744.0
20200806,0.525,0.529,0.5185,0.526,2053546,215147472.0
20200807,0.525,0.526,0.5045,0.515,3321280,341465632.0
20200810,0.51,0.5155,0.503,0.51,2314246,234901664.0
20200811,0.511,0.5165,0.5025,0.5045,1850647,188934464.0
20200812,0.503,0.5075,0.4905,0.507,3449290,343447456.0
20200813,0.5075,0.509,0.502,0.5035,1197771,120929136.0
20200814,0.5035,0.513,0.501,0.5115,1931242,196547392.0
20200817,0.512,0.5205,0.51,0.52,2290176,236742896.0
20200818,0.5205,0.521,0.5125,0.5155,1228705,126794704.0
20200819,0.514,0.515,0.4995,0.5005,2377739,240311072.0
20200820,0.5,0.5045,0.493,0.498,1471084,146884016.0
20200821,0.504,0.51,0.498,0.5015,1708577,172605648.0
20200824,0.506,0.5175,0.5,0.514,3089198,316156352.0
20200825,0.515,0.518,0.509,0.511,1404150,144281248.0
20200826,0.51,0.5105,0.495,0.498,3273657,327220320.0
20200827,0.498,0.5015,0.491,0.499,1865287,185069728.0
20200828,0.498,0.508,0.495,0.5065,2147384,215580640.0
20200831,0.509,0.5145,0.505,0.5055,2110291,215652416.0
20200901,0.5035,0.509,0.4995,0.5075,1254309,126470840.0
20200902,0.508,0.5125,0.5055,0.5085,1419068,144664608.0
20200903,0.5085,0.5085,0.502,0.5035,1233764,124402376.0
20200904,0.5,0.504,0.493,0.5035,1530497,153133008.0
20200907,0.502,0.5045,0.4825,0.4865,4441160,438065760.0
20200908,0.488,0.489,0.4775,0.4835,1904171,183504256.0
20200909,0.476,0.4765,0.463,0.4675,2184453,205192896.0
20200910,0.471,0.474,0.4605,0.462,1312167,122775632.0
20200911,0.46,0.4755,0.46,0.475,1362905,127844984.0
20200914,0.476,0.483,0.4745,0.479,1088328,104173944.0
20200915,0.4775,0.4825,0.474,0.4805,804881,76974936.0
20200916,0.48,0.4815,0.4715,0.474,939460,89510496.0
20200917,0.4715,0.482,0.469,0.4775,1205158,114551648.0
20200918,0.476,0.484,0.476,0.483,1063220,102157664.0
20200921,0.4835,0.4875,0.48,0.4805,979219,94831336.0
20200922,0.4775,0.4825,0.475,0.476,796740,76276360.0
20200923,0.477,0.481,0.4745,0.479,688767,65810308.0
20200924,0.475,0.476,0.4685,0.4695,952894,89841784.0
20200925,0.4695,0.472,0.465,0.467,611447,57138528.0
20200928,0.467,0.4705,0.466,0.4675,605209,56642944.0
20200929,0.47,0.4745,0.4685,0.473,732140,69221216.0
20200930,0.473,0.476,0.4695,0.472,590709,55890356.0
20201009,0.48,0.4905,0.48,0.49,2043120,198974064.0
20201012,0.493,0.5035,0.4925,0.503,2214193,220795120.0
20201013,0.502,0.5055,0.4965,0.501,1181252,118390496.0
20201014,0.4985,0.499,0.4895,0.4905,1110084,109256128.0
20201015,0.4915,0.494,0.4895,0.49,548445,53916104.0
20201016,0.49,0.4915,0.4825,0.4855,959918,93251864.0
20201019,0.49,0.493,0.484,0.4855,585916,57186664.0
20201020,0.4855,0.491,0.4815,0.491,602781,58606524.0
20201021,0.49,0.49,0.4785,0.4815,998377,96207824.0
20201022,0.4795,0.4835,0.4765,0.482,549901,52902136.0
20201023,0.483,0.487,0.475,0.4765,765306,73475768.0
20201026,0.475,0.4855,0.4725,0.482,1023430,98267408.0
20201027,0.4805,0.486,0.479,0.4855,695316,67252336.0
20201028,0.4855,0.4945,0.4805,0.4925,1238622,121359424.0
20201029,0.487,0.492,0.4845,0.4905,761675,74479152.0
20201030,0.4905,0.4945,0.483,0.4845,1050160,102908496.0
20201102,0.4845,0.493,0.4825,0.491,762330,74402000.0
20201103,0.492,0.499,0.49,0.496,1373190,136129808.0
20201104,0.496,0.502,0.495,0.498,1205140,120349664.0
20201105,0.504,0.509,0.5005,0.5075,2465749,249678736.0
20201106,0.5085,0.5145,0.5065,0.514,2465040,251941760.0
20201109,0.5195,0.539,0.5195,0.53,4073071,433121888.0
20201110,0.53,0.53,0.517,0.522,1129656,117801552.0
20201111,0.52,0.52,0.501,0.502,1510538,153680496.0
20201112,0.505,0.51,0.504,0.507,680492,69026136.0
20201113,0.5045,0.5085,0.5005,0.506,859480,86783688.0
20201116,0.506,0.5075,0.4965,0.4995,1091586,108854584.0
20201117,0.498,0.4985,0.485,0.4985,1520575,149184000.0
20201118,0.495,0.499,0.493,0.496,717286,71218840.0
20201119,0.4945,0.502,0.4915,0.5,738867,73692144.0
20201120,0.4985,0.503,0.4965,0.499,450166,44873208.0
20201123,0.496,0.4985,0.4915,0.4955,922738,91248080.0
20201124,0.493,0.498,0.492,0.4945,601723,59479832.0
20201125,0.4945,0.4975,0.4905,0.4905,792942,78264544.0
20201126,0.4905,0.492,0.4845,0.487,721191,70321880.0
20201127,0.487,0.4925,0.4845,0.492,697810,68228080.0
20201130,0.493,0.5,0.49,0.4955,1164864,115632216.0
