stime,open,high,low,close,volume,amount
20210319,0.4875,0.4975,0.4875,0.4895,625829,61433124.0
20210322,0.491,0.501,0.49,0.5,241452,24013438.0
20210323,0.5,0.5065,0.4975,0.5045,468633,47179584.0
20210324,0.5045,0.509,0.5005,0.503,205467,20776402.0
20210325,0.503,0.524,0.4995,0.5185,357998,36881516.0
20210326,0.5185,0.524,0.515,0.5205,192793,20065380.0
20210329,0.5205,0.5275,0.514,0.5155,152297,15866377.0
20210330,0.5105,0.526,0.5105,0.513,88277,9080190.0
20210331,0.5145,0.521,0.514,0.5155,139225,14420406.0
20210401,0.519,0.519,0.512,0.5165,101839,10492813.0
20210402,0.5155,0.526,0.5155,0.5205,68272,7130441.0
20210406,0.5215,0.525,0.519,0.5225,88879,9257415.0
20210407,0.518,0.521,0.5135,0.5175,47216,4872863.0
20210408,0.5175,0.5175,0.513,0.514,42270,4354229.0
20210409,0.517,0.517,0.509,0.5115,77555,7923456.0
20210412,0.5105,0.5125,0.503,0.5055,58584,5961414.0
20210413,0.5075,0.513,0.504,0.51,35741,3648190.0
20210414,0.514,0.517,0.5085,0.5165,54575,5614049.0
20210415,0.516,0.523,0.5125,0.5165,70587,7323347.0
20210416,0.5165,0.5295,0.516,0.5285,134847,14196130.0
20210419,0.5285,0.5395,0.524,0.538,78212,8353283.0
20210420,0.539,0.5435,0.5335,0.534,74314,7992892.0
20210421,0.5415,0.5415,0.53,0.5335,41674,4453790.0
20210422,0.5335,0.541,0.533,0.54,52461,5641979.0
20210423,0.54,0.54,0.5325,0.5345,55382,5930727.0
20210426,0.537,0.5385,0.5245,0.526,35202,3754704.0
20210427,0.5255,0.527,0.5185,0.527,43647,4558542.0
20210428,0.528,0.528,0.519,0.524,36166,3776100.0
20210429,0.5235,0.527,0.522,0.5255,29036,3047309.0
20210430,0.525,0.5255,0.518,0.521,42220,4392336.0
20210506,0.5165,0.524,0.512,0.519,23848,2468003.0
20210507,0.519,0.5235,0.516,0.5165,24513,2543089.0
20210510,0.5225,0.53,0.5175,0.5275,53324,5596273.0
20210511,0.528,0.532,0.522,0.5285,86210,9112803.0
20210512,0.5285,0.532,0.522,0.531,46790,4948358.0
20210513,0.5255,0.5365,0.524,0.53,25934,2760696.0
20210514,0.5325,0.5525,0.5305,0.552,95130,10347228.0
20210517,0.552,0.5525,0.5455,0.547,46636,5111758.0
20210518,0.545,0.5525,0.544,0.549,39714,4364361.0
20210519,0.5495,0.5505,0.544,0.5455,19585,2144833.0
20210520,0.544,0.5485,0.54,0.546,24105,2620121.0
20210521,0.546,0.5465,0.5365,0.537,20349,2203559.0
20210524,0.539,0.5535,0.539,0.5495,57811,6347753.0
20210525,0.5495,0.5695,0.548,0.5675,44151,4954055.0
20210526,0.575,0.577,0.5645,0.5665,79983,9084134.0
20210527,0.56,0.579,0.56,0.5675,39181,4436241.0
20210528,0.567,0.569,0.5625,0.565,28310,3196220.0
20210531,0.565,0.574,0.564,0.574,33614,3833883.0
20210601,0.576,0.58,0.567,0.571,57960,6614605.0
20210602,0.572,0.572,0.557,0.559,72157,8106578.0
20210603,0.559,0.5685,0.5555,0.556,66035,7427287.0
20210604,0.549,0.56,0.549,0.5525,57959,6402854.0
20210607,0.5495,0.5635,0.5495,0.5635,41068,4587571.0
20210608,0.5645,0.5745,0.5645,0.5665,37811,4301877.0
20210609,0.557,0.57,0.557,0.5685,20900,2361651.0
20210610,0.5615,0.5965,0.5615,0.5955,93180,10947952.0
20210611,0.608,0.61,0.5975,0.6025,78405,9461600.0
20210615,0.5965,0.6115,0.595,0.6015,65743,7957721.0
20210616,0.595,0.604,0.5865,0.592,50321,5989733.0
20210617,0.592,0.6095,0.586,0.605,63029,7558144.0
20210618,0.605,0.6145,0.599,0.609,32519,3954063.0
20210621,0.6015,0.62,0.6015,0.62,53030,6535804.0
20210622,0.6185,0.6265,0.616,0.6185,32626,4055631.0
20210623,0.6215,0.6215,0.6105,0.618,32583,4006785.0
20210624,0.6185,0.62,0.607,0.6075,27982,3417685.0
20210625,0.6075,0.6195,0.6,0.6095,46087,5626769.0
20210628,0.6075,0.6155,0.6025,0.6105,39068,4761905.0
20210629,0.605,0.6225,0.603,0.6045,82666,10120333.0
20210630,0.604,0.615,0.604,0.6145,28757,3507961.0
20210701,0.6145,0.6195,0.59,0.593,68187,8178339.0
20210702,0.593,0.593,0.581,0.585,39760,4653195.0
20210705,0.5865,0.5865,0.5805,0.584,26976,3150529.0
20210706,0.58,0.5975,0.58,0.59,36255,4277450.0
20210707,0.5875,0.591,0.58,0.59,45895,5376689.0
20210708,0.589,0.596,0.5875,0.5935,65511,7757020.0
20210709,0.5935,0.5935,0.5815,0.5875,32959,3855237.0
20210712,0.59,0.6125,0.59,0.6125,74746,9013896.0
20210713,0.614,0.625,0.6075,0.61,46075,5641714.0
20210714,0.61,0.6175,0.606,0.608,51580,6314473.0
20210715,0.608,0.608,0.596,0.6015,33584,4026031.0
20210716,0.601,0.613,0.6,0.6,35695,4333024.0
